order_id,customer_id,order_date,category,quantity,unit_price,channel,revenue
12644,169,2024-01-30,toys,2,6.72,web,13.44
12645,232,2024-10-11,clothing,4,11.03,app,44.12
12646,33,2024-03-05,clothing,3,7.89,app,23.67
12647,179,2024-04-27,electronics,4,13.98,store,55.92
12648,284,2023-09-11,toys,3,30.73,app,92.19
12649,293,2024-03-11,toys,2,5.64,app,11.28
12650,112,2023-06-08,clothing,3,11.81,app,35.43
12651,225,2023-07-18,books,4,93.34,app,373.36
12652,159,2024-12-03,clothing,4,3.91,store,15.64
12653,16,2024-10-04,electronics,3,6.73,web,20.19
12654,179,2023-11-12,electronics,4,20.94,app,83.76
12655,278,2023-09-10,books,4,4.56,web,18.24
12656,390,2024-04-08,books,3,14.81,web,44.43
12657,47,2024-06-07,toys,5,62.7,app,313.5
12658,177,2023-02-23,clothing,1,9.97,app,9.97
12659,389,2024-07-08,clothing,4,8.03,app,32.12
12660,194,2023-02-26,home,3,4.47,web,13.41
12661,369,2023-03-04,books,5,8.13,web,40.65
12662,282,2023-12-29,toys,1,13.57,app,13.57
12663,358,2024-05-01,clothing,1,90.72,app,90.72
12664,313,2023-09-29,books,1,14.16,web,14.16
12665,30,2024-11-13,clothing,1,14.71,app,14.71
12666,315,2023-11-16,clothing,3,15.82,app,47.46
12667,53,2024-05-31,clothing,4,8.18,web,32.72
12668,309,2024-01-25,books,5,2.49,app,12.45
12669,173,2023-12-31,clothing,4,52.17,app,208.68
12670,283,2023-08-24,electronics,2,26.65,web,53.3
12671,25,2023-11-09,home,3,39.98,app,119.94
12672,48,2023-10-19,clothing,1,19.84,web,19.84
12673,44,2023-05-16,clothing,3,41.56,store,124.68
12674,155,2024-07-08,clothing,4,4.78,app,19.12
12675,70,2023-07-08,toys,2,17.13,web,34.26
12676,4,2023-02-02,electronics,3,24.85,app,74.55
12677,363,2024-10-15,clothing,2,47.22,web,94.44
12678,310,2024-06-04,clothing,5,22.94,store,114.7
12679,235,2023-11-01,clothing,1,22.96,web,22.96
12680,299,2024-07-02,clothing,4,19.7,web,78.8
12681,125,2023-05-25,toys,1,5.04,store,5.04
12682,291,2023-10-11,clothing,3,10.23,store,30.69
12683,215,2023-11-06,home,4,10.98,web,43.92
12684,37,2023-12-27,clothing,3,32.02,web,96.06
12685,275,2023-12-04,clothing,3,24.8,store,74.4
12686,916,2023-11-25,clothing,4,54.87,web,219.48
12687,106,2023-09-26,clothing,4,24.3,store,97.2
12688,2,2023-11-07,toys,1,13.87,app,13.87
12689,310,2023-02-12,clothing,2,45.88,app,91.76
12690,115,2023-02-10,clothing,3,6.08,app,18.24
12691,168,2023-10-16,clothing,5,13.03,app,65.15
12692,4,2024-05-18,electronics,4,7.71,web,30.84
12693,27,2024-10-20,books,2,6.71,store,13.42
12694,293,2024-10-26,electronics,5,6.89,web,34.45
12695,398,2023-08-12,clothing,2,9.69,web,19.38
12696,244,2024-02-18,home,5,19.15,app,95.75
12697,348,2023-10-12,electronics,3,12.42,web,37.26
12698,85,2023-03-17,clothing,4,20.24,web,80.96
12699,28,2024-06-15,toys,3,19.63,app,58.89
12700,144,2023-03-04,electronics,4,2.54,app,10.16
12701,86,2023-05-21,books,4,18.61,app,74.44
12702,255,2024-09-26,electronics,3,9.02,web,27.06
12703,395,2024-09-11,clothing,3,4.42,web,13.26
12704,96,2024-03-22,clothing,3,19.71,web,59.13
12705,372,2024-02-17,books,5,17.3,app,86.5
12706,222,2024-07-01,home,3,18.5,web,55.5
12707,43,2024-02-09,books,3,28.64,store,85.92
12708,222,2024-07-03,electronics,2,9.53,store,19.06
12709,193,2023-05-01,home,1,7.43,store,7.43
12710,309,2024-12-18,books,1,15.91,web,15.91
12711,309,2023-03-20,clothing,3,11.36,app,34.08
12712,265,2024-06-30,books,1,142.42,app,142.42
12713,276,2024-09-16,books,4,14.48,app,57.92
12714,251,2023-02-22,electronics,2,16.03,store,32.06
12715,98,2023-07-05,home,3,7.91,store,23.73
12716,382,2023-08-13,books,3,6.91,web,20.73
12717,88,2023-12-03,toys,2,4.16,web,8.32
12718,246,2023-05-29,clothing,4,12.04,app,48.16
12719,320,2024-01-22,clothing,3,13.21,web,39.63
12720,35,2024-12-01,clothing,2,37.39,app,74.78
12721,186,2023-02-17,toys,4,12.68,app,50.72
12722,13,2024-10-12,books,2,11.17,app,22.34
12723,94,2024-06-07,books,4,18.61,web,74.44
12724,263,2023-12-05,home,1,14.09,app,14.09
12725,377,2024-02-15,electronics,3,32.88,web,98.64
12726,126,2023-05-20,clothing,3,48.12,web,144.36
12727,345,2024-10-29,home,2,14.77,app,29.54
12728,217,2023-03-05,toys,5,6.98,web,34.9
12729,314,2023-05-03,home,5,13.51,store,67.55
12730,335,2024-06-09,electronics,4,17.97,web,71.88
12731,263,2023-05-29,clothing,2,5.15,store,10.3
12732,175,2023-03-28,clothing,2,12.01,store,24.02
12733,241,2023-07-31,books,2,4.57,web,9.14
12734,286,2024-03-05,clothing,4,21.18,web,84.72
12735,356,2023-09-02,toys,4,6.25,web,25.0
12736,227,2024-09-12,clothing,1,11.69,app,11.69
12737,361,2024-11-21,clothing,3,13.41,web,40.23
12738,161,2023-11-20,home,3,5.42,store,16.26
12739,314,2024-03-04,books,2,15.72,app,31.44
12740,252,2024-03-26,clothing,1,6.4,app,6.4
12741,32,2023-08-09,clothing,1,49.94,app,49.94
12742,208,2024-01-03,clothing,5,44.25,app,221.25
12743,315,2023-07-01,clothing,3,39.12,web,117.36
12744,278,2024-12-08,books,1,17.2,app,17.2
12745,233,2024-02-01,electronics,5,20.06,app,100.3
12746,327,2023-11-23,clothing,5,13.28,app,66.4
12747,373,2023-06-21,toys,5,23.5,store,117.5
12748,60,2023-05-13,books,3,56.71,app,170.13
12749,106,2023-03-29,clothing,4,6.99,app,27.96
12750,913,2023-08-30,clothing,5,21.77,app,108.85
12751,100,2024-04-12,clothing,3,3.89,app,11.67
12752,342,2024-11-16,toys,5,11.0,store,55.0
12753,220,2024-05-13,toys,5,14.56,app,72.8
12754,159,2023-05-25,home,4,19.74,web,78.96
12755,300,2023-03-24,books,5,26.3,app,131.5
12756,311,2024-01-27,electronics,3,43.65,store,130.95
12757,113,2024-01-20,books,2,4.99,web,9.98
12758,5,2023-03-24,clothing,5,30.7,store,153.5
12759,321,2024-03-07,electronics,3,64.82,app,194.46
12760,285,2023-04-16,home,4,11.35,web,45.4
12761,50,2024-04-20,home,5,10.27,store,51.35
12762,16,2024-12-21,clothing,1,18.1,app,18.1
12763,273,2023-02-06,clothing,5,14.57,store,72.85
12764,248,2023-08-12,books,4,13.81,app,55.24
12765,315,2024-08-09,toys,5,51.83,app,259.15
12766,361,2024-06-27,books,2,110.11,web,220.22
12767,274,2024-02-05,books,5,12.68,web,63.4
12768,263,2024-11-15,toys,1,104.56,web,104.56
12769,215,2023-11-16,home,2,12.37,app,24.74
12770,234,2024-05-11,books,3,30.12,web,90.36
12771,903,2023-12-05,clothing,3,7.12,store,21.36
12772,20,2024-12-10,clothing,5,8.11,web,
12773,225,2023-12-15,home,1,12.68,app,12.68
12774,103,2023-04-21,clothing,5,31.98,store,159.9
12775,300,2024-09-18,books,3,19.42,web,58.26
12776,309,2023-11-14,clothing,4,4.41,web,17.64
12777,110,2024-05-27,toys,1,5.66,web,5.66
12778,313,2023-11-11,electronics,1,4.13,store,4.13
12779,266,2023-08-20,clothing,3,21.19,store,63.57
12780,391,2023-07-25,electronics,3,18.5,app,55.5
12781,337,2023-02-09,books,3,18.22,app,54.66
12782,319,2023-04-05,clothing,1,18.06,app,18.06
12783,58,2023-10-22,clothing,4,8.96,app,35.84
12784,912,2024-07-27,home,2,18.82,app,37.64
12785,329,2023-06-13,clothing,2,51.74,web,103.48
12786,348,2024-06-02,home,1,25.91,app,25.91
12787,310,2024-03-31,clothing,5,6.45,store,32.25
12788,353,2024-05-28,books,4,12.57,store,50.28
12789,252,2024-04-24,books,1,9.94,web,9.94
12790,6,2024-09-19,electronics,1,33.27,web,33.27
12791,192,2023-09-14,clothing,4,7.05,store,28.2
12792,103,2024-05-14,clothing,4,19.0,web,76.0
12793,129,2024-09-27,books,5,12.49,web,62.45
12794,114,2024-05-08,clothing,5,8.82,web,44.1
12795,261,2024-12-19,clothing,5,19.4,web,97.0
12796,325,2024-08-29,books,5,13.77,web,68.85
12797,359,2023-12-26,books,3,29.81,web,89.43
12798,361,2024-07-25,toys,5,11.12,app,55.6
12799,9,2023-12-28,home,1,6.38,web,6.38
12800,312,2024-10-29,books,3,13.93,web,41.79
12801,384,2023-03-27,clothing,1,20.09,app,20.09
12802,320,2024-12-26,books,4,26.8,web,107.2
12803,49,2024-10-07,toys,4,14.17,web,56.68
12804,395,2023-08-29,clothing,5,32.28,app,161.4
12805,208,2023-05-12,clothing,1,5.62,app,5.62
12806,237,2024-03-12,electronics,4,36.01,app,144.04
12807,117,2024-04-15,electronics,1,25.93,web,25.93
12808,350,2023-10-19,toys,1,11.53,store,11.53
12809,362,2024-04-27,books,3,38.04,web,
12810,337,2024-02-10,electronics,5,21.09,web,105.45
12811,86,2023-09-30,clothing,1,45.69,web,45.69
12812,53,2024-01-02,clothing,2,8.83,app,17.66
12813,905,2023-04-11,books,5,9.52,app,47.6
12814,360,2024-02-16,books,5,25.53,store,127.65
12815,354,2024-05-04,books,3,17.35,app,52.05
12816,322,2024-12-07,books,2,5.2,web,10.4
12817,44,2023-09-28,toys,5,73.41,app,
12818,213,2023-04-03,clothing,3,66.78,web,200.34
12819,48,2023-05-19,home,2,19.17,store,38.34
12820,175,2024-10-08,electronics,2,9.49,web,18.98
12821,67,2024-11-01,home,5,9.67,web,48.35
12822,198,2024-08-03,clothing,3,22.41,store,67.23
12823,277,2024-01-07,books,5,51.89,app,259.45
12824,347,2024-12-19,clothing,1,136.48,web,136.48
12825,34,2024-06-05,books,3,12.92,app,38.76
12826,368,2023-07-08,home,3,12.37,web,37.11
12827,79,2023-08-30,home,1,14.41,web,14.41
12828,390,2024-11-23,books,5,22.8,web,114.0
12829,199,2023-05-15,books,1,8.3,store,8.3
12830,24,2024-06-18,electronics,1,5.53,app,5.53
12831,327,2023-02-25,electronics,5,13.65,web,68.25
12832,20,2024-06-04,books,2,21.07,app,42.14
12833,259,2023-09-30,clothing,3,64.81,store,194.43
12834,329,2023-02-12,home,1,6.93,app,6.93
12835,191,2023-03-08,toys,2,40.59,web,81.18
12836,281,2023-06-11,books,5,15.15,store,75.75
12837,237,2024-12-25,electronics,2,13.53,store,27.06
12838,29,2024-12-13,clothing,5,4.75,app,23.75
12839,286,2023-07-14,books,5,22.5,app,112.5
12840,393,2023-08-30,clothing,5,20.49,web,102.45
12841,142,2023-04-30,clothing,5,100.91,web,504.55
12842,53,2024-01-17,books,3,13.38,app,40.14
12843,106,2024-08-28,books,2,56.99,store,113.98
12844,263,2024-02-09,books,4,12.89,app,51.56
12845,909,2024-08-13,electronics,3,12.51,store,37.53
12846,335,2024-12-12,clothing,1,4.29,app,4.29
12847,323,2024-12-29,books,5,41.26,app,206.3
12848,149,2023-09-21,clothing,5,18.36,app,91.8
12849,252,2023-07-21,clothing,4,16.38,web,65.52
12850,167,2024-01-09,books,3,13.04,app,39.12
12851,25,2023-03-06,books,4,19.85,web,79.4
12852,203,2023-12-13,toys,1,9.31,app,9.31
12853,226,2024-06-21,books,5,23.57,app,117.85
12854,350,2023-06-16,electronics,5,7.66,app,38.3
12855,315,2024-08-19,clothing,5,14.77,store,
12856,188,2024-09-20,books,3,24.48,web,73.44
12857,206,2023-10-04,clothing,4,50.71,store,202.84
12858,327,2023-09-04,books,1,19.45,app,19.45
12859,120,2024-11-17,electronics,3,46.4,app,139.2
12860,149,2024-08-25,clothing,3,16.28,app,48.84
12861,373,2024-07-25,books,5,7.78,web,38.9
12862,314,2023-09-25,books,5,86.94,web,434.7
12863,389,2023-11-14,toys,4,14.99,web,59.96
12864,363,2024-06-01,books,1,35.07,web,35.07
12865,315,2024-06-18,clothing,1,10.01,web,10.01
12866,108,2023-07-21,home,5,24.94,web,124.7
12867,215,2023-02-01,clothing,3,21.66,app,64.98
12868,172,2023-03-12,home,5,16.44,app,82.2
12869,161,2023-09-26,clothing,3,83.37,app,250.11
12870,322,2023-12-24,books,1,23.17,web,23.17
12871,160,2023-05-30,toys,5,12.22,app,61.1
12872,61,2023-02-22,books,5,57.93,store,289.65
12873,144,2023-09-02,clothing,3,3.86,store,
12874,333,2024-10-03,clothing,2,5.12,app,10.24
12875,210,2023-06-27,clothing,2,33.25,app,66.5
12876,6,2024-05-09,clothing,5,19.72,store,98.6
12877,257,2024-06-15,clothing,1,10.62,web,10.62
12878,73,2024-04-11,clothing,3,22.51,web,67.53
12879,45,2024-09-03,clothing,5,38.59,app,192.95
12880,126,2023-08-21,clothing,3,7.06,web,21.18
12881,318,2023-06-07,electronics,3,15.33,web,45.99
12882,21,2023-05-26,clothing,3,16.96,store,50.88
12883,86,2023-11-20,toys,2,21.01,web,42.02
12884,84,2024-02-02,books,2,27.53,app,55.06
12885,340,2024-03-26,books,3,3.41,web,10.23
12886,104,2024-10-11,toys,3,25.25,web,75.75
12887,239,2023-05-13,books,1,3.57,web,3.57
12888,53,2024-04-03,clothing,5,15.96,web,79.8
12889,327,2023-10-11,clothing,1,7.07,web,7.07
12890,108,2024-05-29,clothing,2,19.25,app,38.5
12891,191,2023-06-17,books,2,28.01,app,56.02
12892,137,2023-02-12,home,5,17.21,web,86.05
12893,272,2024-02-29,clothing,4,9.75,app,39.0
12894,107,2023-09-01,clothing,1,5.74,app,5.74
12895,1,2024-10-24,clothing,4,15.97,web,63.88
12896,217,2024-06-26,toys,3,11.87,web,35.61
12897,904,2023-12-21,home,1,21.52,app,21.52
12898,343,2023-10-26,electronics,3,11.65,app,34.95
12899,916,2024-05-15,books,4,50.49,web,201.96
12900,184,2023-12-20,electronics,3,17.07,web,51.21
12901,235,2024-06-19,toys,4,34.31,app,137.24
12902,329,2024-06-26,books,5,11.03,app,55.15
12903,140,2024-12-25,home,2,29.61,app,59.22
12904,47,2023-09-07,clothing,3,27.09,web,81.27
12905,70,2024-04-15,home,1,9.54,app,9.54
12906,397,2024-01-12,clothing,3,4.96,web,14.88
12907,326,2023-06-10,books,4,45.36,app,181.44
12908,120,2023-07-12,clothing,3,11.75,web,35.25
12909,322,2023-02-08,electronics,3,9.81,web,29.43
12910,291,2023-08-29,books,3,12.93,app,38.79
12911,194,2023-05-09,electronics,2,7.71,app,15.42
12912,10,2023-06-10,home,4,27.22,web,108.88
12913,301,2023-04-29,books,3,16.33,web,48.99
12914,120,2023-02-02,electronics,2,17.15,app,34.3
12915,112,2024-02-02,books,5,40.88,app,204.4
12916,217,2024-11-13,books,4,17.81,web,71.24
12917,110,2023-12-05,electronics,1,58.0,app,58.0
12918,296,2024-01-21,clothing,4,16.19,store,64.76
12919,121,2024-04-06,clothing,3,4.93,app,14.79
12920,333,2024-03-13,clothing,4,8.09,app,32.36
12921,181,2023-03-27,home,2,9.19,app,18.38
12922,214,2023-12-09,electronics,1,18.0,store,18.0
12923,15,2024-08-28,clothing,2,55.57,web,111.14
12924,9,2023-07-02,clothing,3,19.12,web,57.36
12925,88,2023-04-18,clothing,4,13.7,app,54.8
12926,144,2024-04-26,books,2,12.9,web,25.8
12927,73,2024-05-24,books,4,25.44,web,101.76
12928,208,2024-06-22,books,4,22.93,store,91.72
12929,248,2024-05-31,books,5,31.13,app,155.65
12930,332,2023-08-27,clothing,4,9.37,web,37.48
12931,212,2024-03-04,books,2,99.55,web,199.1
12932,152,2024-09-18,home,3,12.48,app,37.44
12933,381,2023-06-03,toys,3,9.89,app,29.67
12934,180,2024-05-30,books,2,42.76,web,85.52
12935,116,2024-04-05,toys,1,33.85,app,33.85
12936,32,2023-08-11,clothing,3,9.82,store,29.46
12937,77,2024-11-09,electronics,5,28.28,web,141.4
12938,285,2023-05-27,toys,3,11.7,app,35.1
12939,82,2024-08-17,books,4,22.99,web,91.96
12940,151,2024-03-04,electronics,4,19.84,store,79.36
12941,12,2023-05-02,electronics,5,126.04,web,630.2
12942,156,2023-12-06,clothing,3,50.01,web,150.03
12943,268,2023-09-20,books,4,38.6,web,154.4
12944,91,2023-11-19,clothing,5,30.34,web,151.7
12945,2,2024-08-06,home,1,6.03,app,6.03
12946,344,2024-04-25,toys,1,19.07,web,19.07
12947,298,2023-06-18,toys,3,11.58,app,34.74
12948,916,2024-07-05,electronics,5,15.78,app,78.9
12949,56,2024-06-15,clothing,5,17.62,web,88.1
12950,280,2023-04-07,home,3,4.17,web,12.51
12951,107,2024-11-04,books,1,13.1,web,13.1
12952,208,2023-02-05,toys,4,18.2,app,72.8
12953,308,2023-08-19,clothing,2,34.48,web,68.96
12954,70,2023-08-23,toys,1,8.79,app,8.79
12955,192,2023-04-07,books,4,8.74,app,34.96
12956,111,2024-05-10,books,5,8.29,store,41.45
12957,64,2023-12-20,toys,3,12.75,store,38.25
12958,299,2024-08-25,books,2,6.67,web,13.34
12959,107,2023-09-08,toys,1,47.54,app,47.54
12960,219,2024-09-21,electronics,5,30.59,app,152.95
12961,286,2024-01-23,books,1,144.32,app,144.32
12962,183,2023-02-04,clothing,4,10.75,web,43.0
12963,55,2023-08-31,toys,1,32.73,web,32.73
12964,6,2023-10-12,clothing,3,6.23,web,18.69
12965,158,2024-01-19,clothing,3,53.28,web,
12966,914,2024-06-07,books,5,13.85,app,69.25
12967,902,2023-05-22,electronics,5,15.37,app,76.85
12968,185,2024-08-18,clothing,5,45.62,app,228.1
12969,172,2023-06-01,clothing,3,43.45,app,130.35
12970,267,2024-12-28,home,3,7.51,app,22.53
12971,344,2023-10-28,electronics,3,15.11,web,45.33
12972,239,2024-11-18,electronics,2,51.42,web,102.84
12973,299,2023-04-04,clothing,2,12.25,web,24.5
12974,10,2023-06-23,clothing,1,21.0,web,21.0
12975,363,2024-12-20,clothing,5,25.29,app,126.45
12976,223,2023-05-29,books,4,50.76,app,203.04
12977,204,2023-09-14,home,5,28.06,web,140.3
12978,90,2024-02-28,books,2,13.53,app,27.06
12979,57,2023-06-20,clothing,4,3.42,app,13.68
12980,152,2023-10-02,electronics,1,28.87,web,28.87
12981,380,2024-06-07,electronics,3,18.88,app,56.64
12982,231,2024-01-02,books,3,68.08,web,204.24
12983,170,2023-11-22,books,5,26.07,web,130.35
12984,58,2024-05-15,books,3,10.45,store,31.35
12985,26,2024-12-02,books,3,6.07,app,18.21
12986,251,2024-09-12,clothing,5,14.32,app,71.6
12987,396,2023-03-10,clothing,2,21.98,web,43.96
12988,185,2024-04-16,books,5,17.88,web,89.4
12989,98,2024-01-02,books,1,5.99,app,5.99
12990,156,2023-11-29,clothing,5,1.77,web,8.85
12991,211,2023-07-15,electronics,1,7.65,web,7.65
12992,311,2023-08-07,electronics,3,2.34,app,7.02
12993,188,2024-06-07,books,3,7.5,store,22.5
12994,383,2024-12-13,electronics,1,19.95,web,19.95
12995,265,2024-02-17,clothing,2,52.29,store,104.58
12996,50,2023-06-26,clothing,1,2.32,web,2.32
12997,48,2023-07-17,electronics,2,7.24,web,14.48
12998,228,2023-06-13,books,4,22.56,store,90.24
12999,332,2024-02-03,electronics,3,11.47,web,34.41
13000,220,2024-06-10,toys,4,18.73,app,74.92
13001,332,2024-07-30,books,4,22.24,app,88.96
13002,34,2024-04-27,books,4,11.83,web,47.32
13003,136,2024-12-14,home,4,43.11,app,172.44
13004,20,2024-10-18,books,3,114.8,web,344.4
13005,147,2023-07-09,books,4,7.0,app,28.0
13006,235,2024-10-31,home,5,34.52,app,172.6
13007,382,2023-03-11,clothing,5,88.79,app,443.95
13008,190,2024-07-06,books,3,52.34,web,157.02
13009,155,2024-03-03,electronics,1,9.48,app,9.48
13010,281,2023-02-20,home,2,12.65,app,25.3
13011,297,2023-09-04,books,5,4.11,store,20.55
13012,71,2024-09-30,clothing,4,10.42,store,41.68
13013,289,2024-07-06,electronics,1,10.68,app,10.68
13014,223,2024-03-03,books,2,23.71,web,47.42
13015,210,2024-07-22,electronics,4,6.63,web,26.52
13016,908,2023-06-17,electronics,5,17.42,app,87.1
13017,319,2023-06-13,clothing,3,19.43,web,58.29
13018,337,2024-04-08,clothing,5,11.33,store,56.65
13019,339,2023-12-11,electronics,3,32.16,app,96.48
13020,268,2023-07-10,electronics,4,11.45,web,45.8
13021,11,2023-02-17,home,5,21.34,app,106.7
13022,152,2023-12-05,books,3,5.82,store,
13023,317,2024-06-22,clothing,4,8.82,web,35.28
13024,75,2023-10-25,books,1,35.45,web,35.45
13025,395,2024-02-18,clothing,1,4.32,app,4.32
13026,3,2023-06-16,books,3,30.03,web,90.09
13027,231,2024-12-17,books,4,12.65,web,50.6
13028,35,2024-08-20,clothing,2,3.24,web,6.48
13029,314,2023-09-25,electronics,3,11.52,app,34.56
13030,255,2024-01-08,electronics,3,29.59,store,88.77
13031,167,2024-05-05,books,3,104.12,app,312.36
13032,42,2023-05-13,books,4,73.15,web,292.6
13033,187,2024-03-07,home,1,7.81,web,7.81
13034,145,2023-07-17,electronics,2,31.17,store,62.34
13035,78,2024-02-24,electronics,5,11.49,app,57.45
13036,76,2024-01-15,electronics,5,10.08,web,50.4
13037,350,2023-11-24,home,2,36.77,app,73.54
13038,136,2024-04-21,home,3,19.72,app,59.16
13039,41,2023-10-20,toys,5,19.78,app,98.9
13040,66,2024-07-24,home,3,4.3,web,12.9
13041,273,2023-07-12,home,5,7.59,app,37.95
13042,153,2023-03-05,toys,1,8.0,web,8.0
13043,24,2024-05-29,books,5,24.78,store,
13044,23,2024-03-26,clothing,3,29.53,app,88.59
13045,25,2024-06-07,electronics,3,65.91,store,197.73
13046,305,2023-10-31,home,2,7.75,web,15.5
13047,351,2024-05-12,electronics,5,67.18,web,335.9
13048,349,2023-03-05,clothing,2,13.35,app,26.7
13049,225,2024-12-16,books,2,17.52,web,35.04
13050,162,2024-10-11,clothing,3,14.98,web,44.94
13051,131,2023-09-17,home,3,20.14,app,60.42
13052,308,2023-09-01,clothing,1,28.73,web,28.73
13053,334,2023-05-24,toys,3,37.71,web,113.13
13054,388,2024-12-09,books,2,13.52,app,27.04
13055,910,2023-03-14,clothing,3,17.65,web,52.95
13056,291,2024-08-30,home,2,7.93,store,15.86
13057,80,2023-05-05,clothing,3,28.28,app,84.84
13058,397,2024-12-09,clothing,1,20.34,app,20.34
13059,51,2023-08-05,books,4,8.83,web,35.32
13060,116,2023-12-05,home,2,6.08,web,12.16
13061,344,2023-03-14,books,1,18.7,store,18.7
13062,213,2023-08-25,books,1,46.77,app,46.77
13063,101,2024-11-22,electronics,5,58.49,web,292.45
13064,217,2024-03-20,books,4,5.84,web,23.36
13065,318,2023-09-16,books,3,34.73,web,104.19
13066,113,2024-10-16,toys,2,31.12,app,62.24
13067,207,2024-11-13,clothing,4,49.79,app,199.16
13068,119,2023-11-15,toys,3,24.06,app,72.18
13069,165,2023-10-22,clothing,5,12.58,store,62.9
13070,88,2024-09-07,home,4,30.84,app,123.36
13071,292,2024-02-14,electronics,5,2.09,web,10.45
13072,130,2023-08-19,clothing,5,7.44,web,37.2
13073,209,2024-03-23,electronics,3,8.2,app,24.6
13074,332,2023-10-13,electronics,1,9.6,web,9.6
13075,59,2023-11-07,electronics,5,4.87,store,24.35
13076,273,2024-05-09,clothing,2,10.47,web,20.94
13077,137,2023-10-09,clothing,3,10.56,web,31.68
13078,202,2024-02-04,books,4,13.32,web,53.28
13079,296,2024-05-10,home,2,20.64,app,41.28
13080,381,2024-10-29,toys,4,6.04,app,24.16
13081,355,2024-10-23,home,3,11.45,web,34.35
13082,372,2024-10-13,clothing,5,15.28,web,76.4
13083,21,2024-07-08,clothing,1,3.73,web,3.73
13084,174,2023-12-18,books,2,15.5,web,31.0
13085,331,2023-12-06,clothing,4,19.91,web,79.64
13086,335,2023-03-20,electronics,5,30.16,web,150.8
13087,174,2024-08-03,toys,2,5.72,app,11.44
13088,118,2024-11-15,clothing,4,14.57,app,58.28
13089,227,2024-04-18,books,3,44.34,app,133.02
13090,308,2024-11-13,books,5,4.1,app,20.5
13091,286,2024-01-24,books,2,16.36,web,32.72
13092,104,2023-04-21,electronics,5,4.86,store,24.3
13093,1,2024-10-12,home,2,11.66,web,23.32
13094,366,2023-11-13,clothing,5,8.64,store,43.2
13095,184,2024-01-20,clothing,4,22.19,store,88.76
13096,344,2024-04-04,clothing,2,12.99,web,25.98
13097,360,2023-12-05,home,2,5.92,web,11.84
13098,388,2023-12-04,electronics,1,55.62,web,55.62
13099,146,2024-05-12,clothing,5,18.96,app,94.8
13100,273,2023-09-12,clothing,1,36.22,web,36.22
13101,246,2023-12-01,toys,1,6.85,store,
13102,68,2023-05-16,books,3,12.01,store,36.03
13103,181,2023-08-20,books,3,36.57,web,109.71
13104,178,2024-06-20,electronics,4,9.03,web,36.12
13105,79,2024-01-27,toys,3,16.38,store,49.14
13106,155,2023-10-15,books,2,15.61,web,31.22
13107,180,2024-11-18,electronics,3,2.48,app,7.44
13108,330,2023-06-21,home,5,15.56,app,77.8
13109,354,2024-01-18,toys,1,11.76,app,11.76
13110,296,2023-03-20,clothing,2,14.4,app,28.8
13111,333,2024-12-24,books,5,9.25,web,46.25
13112,41,2024-09-11,clothing,5,5.86,app,29.3
13113,230,2024-08-28,electronics,2,8.58,web,17.16
13114,107,2023-08-08,electronics,5,10.79,app,53.95
13115,173,2024-01-06,clothing,2,26.72,web,53.44
13116,290,2023-12-14,home,4,10.51,web,42.04
13117,391,2023-09-25,electronics,3,17.96,web,53.88
13118,148,2023-02-17,clothing,3,19.32,app,57.96
13119,239,2024-04-27,books,1,10.67,app,10.67
13120,45,2023-02-14,electronics,2,35.77,web,71.54
13121,282,2024-11-30,books,4,12.18,web,48.72
13122,99,2023-05-14,electronics,4,10.5,app,42.0
13123,194,2023-11-17,electronics,2,39.8,web,79.6
13124,135,2023-08-31,books,1,18.35,app,18.35
13125,21,2023-06-30,electronics,4,2.43,store,9.72
13126,306,2024-12-21,books,2,1.96,web,3.92
13127,256,2023-05-03,electronics,2,58.84,app,117.68
13128,338,2024-08-15,electronics,3,17.57,web,52.71
13129,391,2024-01-28,home,4,14.31,app,57.24
13130,170,2024-05-20,home,2,2.79,store,5.58
13131,312,2023-12-08,books,3,14.63,store,43.89
13132,128,2023-02-05,toys,5,7.07,web,35.35
13133,179,2024-01-26,books,5,12.78,app,63.9
13134,345,2023-02-19,clothing,3,9.18,app,27.54
13135,371,2024-01-07,books,2,13.04,app,26.08
13136,156,2024-03-11,books,2,19.2,app,38.4
13137,332,2024-03-08,books,3,22.16,app,66.48
13138,316,2024-06-11,books,2,15.61,web,31.22
13139,77,2023-09-08,clothing,3,17.91,app,53.73
13140,258,2024-12-21,electronics,3,3.95,web,11.85
13141,205,2023-12-30,toys,1,15.38,web,15.38
13142,26,2024-05-31,books,3,19.41,web,58.23
13143,226,2023-11-27,clothing,3,15.43,web,46.29
13144,907,2023-10-14,books,5,53.98,web,269.9
13145,322,2024-02-04,toys,3,13.31,web,39.93
13146,83,2024-09-07,electronics,3,5.7,app,17.1
13147,92,2023-12-12,books,1,16.44,store,16.44
13148,132,2023-03-19,clothing,1,10.39,web,10.39
13149,8,2024-05-01,books,4,4.14,app,16.56
13150,31,2023-10-03,clothing,3,12.89,app,38.67
13151,297,2024-06-12,electronics,3,53.55,app,160.65
13152,226,2024-09-05,toys,2,12.24,web,24.48
13153,288,2023-11-08,home,1,39.12,store,39.12
13154,296,2024-11-11,electronics,5,29.2,app,146.0
13155,31,2024-06-27,clothing,4,109.24,web,436.96
13156,391,2024-05-16,electronics,3,23.64,web,70.92
13157,400,2024-10-31,toys,3,17.48,app,52.44
13158,15,2024-10-08,electronics,1,17.66,app,17.66
13159,28,2024-07-22,books,5,20.55,app,102.75
